Día;Mes;Horario;Hora;Edad;Sexo
Viernes;7;Tarde;15;56;Hombre
Viernes;7;Tarde;15;44;Hombre
Viernes;7;Mañana;13;51;Hombre
Viernes;7;Tarde;17;33;Mujer
Viernes;7;Tarde;17;35;Hombre
Viernes;7;Tarde;17;40;Hombre
Viernes;7;Tarde;14;68;Hombre
Viernes;7;Tarde;16;23;Hombre
Viernes;7;Tarde;16;54;Mujer
Viernes;7;Tarde;16;38;Hombre
Viernes;7;Tarde;16;33;Mujer
Viernes;7;Tarde;18;48;Mujer
Viernes;7;Tarde;16;45;Mujer
Viernes;7;Tarde;18;25;Mujer
Viernes;7;Tarde;18;42;Hombre
Viernes;7;Tarde;14;41;Hombre
Viernes;7;Tarde;19;24;Mujer
Viernes;7;Tarde;19;28;Hombre
Viernes;7;Tarde;16;66;Hombre
Viernes;7;Tarde;15;28;Hombre
Viernes;7;Noche;22;21;Mujer
Viernes;7;Noche;22;37;Mujer
Viernes;7;Tarde;21;19;Hombre
Sábado;7;Noche;1;24;Mujer
Viernes;7;Noche;22;39;Hombre
Sábado;7;Noche;5;21;Mujer
Sábado;7;Mañana;12;20;Mujer
Sábado;7;Mañana;13;28;Mujer
Sábado;7;Mañana;13;28;Hombre
Sábado;7;Tarde;14;26;Mujer
Sábado;7;Tarde;14;64;Mujer
Sábado;7;Tarde;14;38;Hombre
Sábado;7;Mañana;13;43;Mujer
Sábado;7;Mañana;13;27;Hombre
Sábado;7;Mañana;13;35;Hombre
Sábado;7;Tarde;16;47;Hombre
Sábado;7;Tarde;15;53;Mujer
Sábado;7;Tarde;15;31;Hombre
Sábado;7;Tarde;15;55;Hombre
Sábado;7;Tarde;15;89;Hombre
Sábado;7;Tarde;15;37;Mujer
Sábado;7;Tarde;16;24;Hombre
Sábado;7;Tarde;16;26;Hombre
Sábado;7;Tarde;18;30;Mujer
Sábado;7;Tarde;18;27;Mujer
Sábado;7;Tarde;20;22;Mujer
Sábado;7;Tarde;20;46;Hombre
Sábado;7;Noche;23;40;Hombre
Sábado;7;Noche;22;32;Hombre
Sábado;7;Noche;22;15;Mujer
Sábado;7;Noche;22;36;Hombre
Sábado;7;Noche;22;47;Mujer
Sábado;7;Noche;23;24;Mujer
Sábado;7;Noche;23;25;Mujer
Sábado;7;Noche;23;45;Mujer
Sábado;7;Noche;23;14;Hombre
Sábado;7;Noche;23;28;Hombre
Domingo;7;Noche;1;37;Hombre
Domingo;7;Noche;4;22;Hombre
Domingo;7;Mañana;7;34;Hombre
Domingo;7;Mañana;10;28;Hombre
Domingo;7;Mañana;13;25;Hombre
Domingo;7;Tarde;14;29;Mujer
Domingo;7;Tarde;15;34;Mujer
Domingo;7;Tarde;15;41;Hombre
Domingo;7;Tarde;17;18;Mujer
Domingo;7;Tarde;17;18;Hombre
Domingo;7;Tarde;17;47;Hombre
Domingo;7;Tarde;20;56;Mujer
Domingo;7;Tarde;21;59;Hombre
Domingo;7;Tarde;21;27;Mujer
Lunes;7;Noche;0;23;Hombre
Domingo;7;Tarde;20;30;Mujer
Domingo;7;Tarde;20;44;Hombre
Domingo;7;Tarde;20;22;Mujer
Domingo;7;Tarde;20;23;Mujer
Domingo;7;Tarde;20;24;Mujer
Domingo;7;Tarde;20;43;Mujer
Domingo;7;Tarde;19;33;Mujer
Domingo;7;Tarde;19;32;Hombre
Domingo;7;Tarde;19;37;Mujer
Lunes;7;Noche;5;56;Hombre
Lunes;7;Mañana;10;62;Hombre
Lunes;7;Mañana;9;53;Hombre
Lunes;7;Mañana;10;39;Hombre
Lunes;7;Mañana;12;39;Mujer
Martes;7;Mañana;9;21;Mujer
Lunes;7;Mañana;12;45;Hombre
Lunes;7;Mañana;12;38;Hombre
Lunes;7;Mañana;13;33;Mujer
Lunes;7;Tarde;15;59;Hombre
Lunes;7;Tarde;15;30;Mujer
Lunes;7;Tarde;15;49;Mujer
Lunes;7;Tarde;16;25;Mujer
Lunes;7;Tarde;19;41;Hombre
Lunes;7;Tarde;15;45;Hombre
Lunes;7;Tarde;20;72;Mujer
Lunes;7;Noche;22;27;Hombre
Martes;7;Mañana;7;26;Mujer
Lunes;7;Mañana;8;46;Mujer
Martes;7;Mañana;11;32;Hombre
Martes;7;Mañana;11;50;Mujer
Martes;7;Mañana;12;55;Mujer
Martes;7;Mañana;12;53;Hombre
Martes;7;Mañana;13;28;Mujer
Martes;7;Tarde;14;24;Mujer
Martes;7;Tarde;15;54;Hombre
Martes;7;Tarde;16;66;Mujer
Martes;7;Tarde;16;53;Mujer
Martes;7;Tarde;15;54;Hombre
Martes;7;Tarde;16;55;Hombre
Martes;7;Tarde;15;30;Hombre
Martes;7;Tarde;18;3;Hombre
Martes;7;Tarde;17;38;Mujer
Martes;7;Tarde;17;39;Hombre
Martes;7;Tarde;20;51;Mujer
Martes;7;Tarde;16;19;Hombre
Martes;7;Noche;22;55;Hombre
Martes;7;Tarde;16;50;Hombre
Martes;7;Tarde;18;38;Mujer
Martes;7;Noche;22;51;Mujer
Martes;7;Noche;22;47;Hombre
Martes;7;Noche;22;32;Mujer
Miércoles;7;Noche;0;30;Mujer
Martes;7;Tarde;17;36;Hombre
Martes;7;Tarde;17;29;Mujer
Martes;7;Tarde;19;25;Hombre
Martes;7;Tarde;19;52;Hombre
Martes;7;Tarde;18;23;Mujer
Martes;7;Tarde;18;40;Hombre
Martes;7;Tarde;18;23;Hombre
Martes;7;Noche;23;21;Mujer
Martes;7;Tarde;17;21;Mujer
Martes;7;Tarde;17;56;Hombre
Miércoles;7;Mañana;9;36;Hombre
Miércoles;7;Mañana;9;29;Hombre
Miércoles;7;Mañana;8;39;Mujer
Miércoles;7;Mañana;8;45;Hombre
Martes;7;Tarde;20;62;Hombre
Miércoles;7;Mañana;13;45;Hombre
Miércoles;7;Mañana;9;30;Mujer
Miércoles;7;Mañana;10;48;Hombre
Miércoles;7;Mañana;11;51;Mujer
Miércoles;7;Mañana;11;55;Mujer
Lunes;7;Mañana;11;24;Mujer
Miércoles;7;Mañana;11;29;Mujer
Miércoles;7;Mañana;13;25;Mujer
Miércoles;7;Mañana;13;26;Hombre
Miércoles;7;Tarde;16;28;Mujer
Miércoles;7;Mañana;13;28;Hombre
Miércoles;7;Mañana;13;69;Hombre
Miércoles;7;Tarde;14;59;Hombre
Miércoles;7;Tarde;17;78;Mujer
Miércoles;7;Tarde;16;22;Hombre
Miércoles;7;Tarde;16;23;Mujer
Miércoles;7;Tarde;17;52;Mujer
Miércoles;7;Tarde;17;43;Mujer
Miércoles;7;Tarde;19;13;Hombre
Miércoles;7;Tarde;19;34;Mujer
Miércoles;7;Tarde;19;51;Hombre
Miércoles;7;Tarde;18;66;Hombre
Miércoles;7;Tarde;18;76;Hombre
Miércoles;7;Tarde;18;48;Hombre
Miércoles;7;Tarde;21;53;Mujer
Miércoles;7;Tarde;18;35;Mujer
Miércoles;7;Tarde;21;28;Hombre
Miércoles;7;Tarde;21;32;Hombre
Miércoles;7;Tarde;16;68;Hombre
Miércoles;7;Tarde;19;23;Hombre
Miércoles;7;Tarde;21;36;Mujer
Miércoles;7;Noche;22;24;Mujer
Miércoles;7;Noche;22;27;Hombre
Jueves;7;Noche;1;40;Hombre
Jueves;7;Mañana;7;48;Hombre
Jueves;7;Mañana;7;53;Hombre
Jueves;7;Mañana;8;28;Hombre
Jueves;7;Mañana;8;46;Hombre
Jueves;7;Mañana;10;69;Mujer
Jueves;7;Mañana;9;42;Mujer
Jueves;7;Noche;5;61;Mujer
Jueves;7;Mañana;8;26;Mujer
Jueves;7;Mañana;13;24;Hombre
Jueves;7;Mañana;9;35;Mujer
Jueves;7;Mañana;13;59;Hombre
Jueves;7;Mañana;12;46;Hombre
Jueves;7;Mañana;13;20;Mujer
Jueves;7;Tarde;18;5;Mujer
Jueves;7;Tarde;14;75;Mujer
Jueves;7;Mañana;13;52;Hombre
Jueves;7;Mañana;13;55;Hombre
Jueves;7;Tarde;15;47;Mujer
Jueves;7;Tarde;15;80;Hombre
Jueves;7;Tarde;16;54;Mujer
Jueves;7;Tarde;20;32;Mujer
Jueves;7;Tarde;14;50;Hombre
Jueves;7;Tarde;18;36;Hombre
Jueves;7;Tarde;19;38;Hombre
Viernes;7;Noche;1;47;Hombre
Jueves;7;Tarde;19;27;Hombre
Viernes;7;Noche;0;42;Mujer
Viernes;7;Noche;5;57;Hombre
Viernes;7;Noche;5;29;Hombre
Jueves;7;Tarde;19;64;Hombre
Viernes;7;Noche;0;32;Hombre
Jueves;7;Tarde;21;52;Mujer
Viernes;7;Noche;3;24;Hombre
Viernes;7;Mañana;8;34;Hombre
Jueves;7;Tarde;18;75;Hombre
Viernes;7;Mañana;13;35;Hombre
Viernes;7;Mañana;13;38;Hombre
Viernes;7;Mañana;9;77;Mujer
Viernes;7;Mañana;12;71;Hombre
Viernes;7;Tarde;14;76;Mujer
Viernes;7;Mañana;13;40;Hombre
Viernes;7;Tarde;14;48;Mujer
Viernes;7;Tarde;14;44;Hombre
Viernes;7;Tarde;15;30;Hombre
Viernes;7;Tarde;19;39;Hombre
Viernes;7;Tarde;15;61;Mujer
Sábado;7;Noche;1;25;Hombre
Sábado;7;Noche;1;34;Hombre
Sábado;7;Noche;1;27;Hombre
Sábado;7;Noche;1;53;Hombre
Viernes;7;Tarde;21;58;Mujer
Viernes;7;Mañana;11;63;Mujer
Sábado;7;Mañana;13;51;Mujer
Sábado;7;Tarde;19;26;Hombre
Sábado;7;Tarde;19;27;Hombre
Sábado;7;Mañana;12;36;Mujer
Sábado;7;Tarde;17;62;Mujer
Sábado;7;Tarde;15;58;Hombre
Sábado;7;Tarde;15;39;Hombre
Sábado;7;Tarde;16;72;Mujer
Sábado;7;Tarde;18;16;Mujer
Sábado;7;Tarde;18;24;Hombre
Sábado;7;Tarde;18;55;Hombre
Sábado;7;Tarde;18;20;Hombre
Sábado;7;Tarde;20;51;Hombre
Sábado;7;Tarde;19;26;Hombre
Domingo;7;Noche;0;30;Mujer
Domingo;7;Noche;0;32;Mujer
Domingo;7;Noche;2;39;Hombre
Domingo;7;Noche;2;54;Hombre
Domingo;7;Noche;2;22;Hombre
Domingo;7;Noche;2;24;Hombre
Domingo;7;Noche;2;25;Hombre
Domingo;7;Noche;2;26;Hombre
Domingo;7;Noche;2;27;Hombre
Sábado;7;Noche;22;18;Hombre
Sábado;7;Noche;22;27;Hombre
Domingo;7;Noche;5;41;Hombre
Sábado;7;Tarde;21;21;Hombre
Sábado;7;Tarde;21;31;Hombre
Domingo;7;Noche;0;23;Hombre
Domingo;7;Mañana;8;50;Mujer
Domingo;7;Noche;4;28;Mujer
Domingo;7;Noche;4;26;Mujer
Sábado;7;Mañana;13;57;Hombre
Domingo;7;Mañana;11;85;Mujer
Domingo;7;Noche;5;37;Hombre
Domingo;7;Mañana;10;75;Mujer
Domingo;7;Mañana;12;31;Mujer
Domingo;7;Tarde;15;26;Mujer
Domingo;7;Tarde;15;33;Mujer
Domingo;7;Tarde;15;26;Hombre
Domingo;7;Tarde;14;25;Mujer
Domingo;7;Tarde;14;27;Hombre
Domingo;7;Tarde;18;37;Hombre
Domingo;7;Tarde;18;40;Hombre
Domingo;7;Tarde;15;35;Hombre
Domingo;7;Tarde;18;29;Mujer
Domingo;7;Tarde;21;27;Mujer
Domingo;7;Tarde;21;55;Mujer
Domingo;7;Tarde;21;31;Hombre
Domingo;7;Noche;23;12;Hombre
Lunes;7;Noche;1;20;Hombre
Lunes;7;Mañana;9;53;Hombre
Lunes;7;Mañana;9;20;Hombre
Lunes;7;Mañana;11;62;Hombre
Lunes;7;Mañana;11;61;Hombre
Lunes;7;Mañana;11;65;Hombre
Lunes;7;Tarde;14;53;Mujer
Lunes;7;Tarde;15;29;Mujer
Lunes;7;Tarde;15;58;Mujer
Lunes;7;Tarde;14;45;Hombre
Lunes;7;Tarde;14;26;Hombre
Lunes;7;Tarde;18;55;Mujer
Lunes;7;Tarde;20;22;Mujer
Lunes;7;Tarde;20;61;Hombre
Lunes;7;Tarde;21;24;Mujer
Lunes;7;Noche;22;29;Hombre
Lunes;7;Noche;23;24;Hombre
Martes;8;Mañana;9;46;Hombre
Jueves;7;Tarde;20;32;Hombre
Martes;8;Mañana;11;31;Mujer
Martes;8;Mañana;11;41;Hombre
Martes;8;Mañana;12;25;Hombre
Martes;8;Mañana;12;87;Hombre
Martes;8;Mañana;13;45;Hombre
Martes;8;Mañana;13;34;Hombre
Martes;8;Tarde;14;21;Mujer
Martes;8;Tarde;17;56;Hombre
Martes;8;Tarde;17;27;Hombre
Martes;8;Mañana;13;39;Hombre
Martes;8;Tarde;16;42;Hombre
Martes;8;Tarde;19;20;Hombre
Martes;8;Tarde;17;46;Hombre
Martes;8;Tarde;17;46;Mujer
Martes;8;Noche;23;30;Mujer
Miércoles;8;Noche;0;44;Hombre
Miércoles;8;Noche;0;25;Mujer
Miércoles;8;Mañana;6;31;Hombre
Miércoles;8;Mañana;7;59;Hombre
Miércoles;8;Mañana;8;44;Mujer
Miércoles;8;Mañana;9;51;Mujer
Miércoles;8;Mañana;9;60;Hombre
Miércoles;8;Mañana;9;21;Mujer
Miércoles;8;Mañana;9;55;Mujer
Miércoles;8;Mañana;11;22;Hombre
Miércoles;8;Mañana;11;28;Hombre
Miércoles;8;Mañana;12;60;Mujer
Miércoles;8;Mañana;12;56;Hombre
Miércoles;8;Mañana;12;61;Hombre
Miércoles;8;Tarde;15;36;Hombre
Miércoles;8;Mañana;13;46;Hombre
Miércoles;8;Mañana;13;47;Hombre
Miércoles;8;Tarde;14;91;Mujer
Miércoles;8;Tarde;16;52;Mujer
Miércoles;8;Tarde;14;42;Mujer
Miércoles;8;Tarde;18;51;Hombre
Miércoles;8;Tarde;19;63;Hombre
Miércoles;8;Tarde;19;31;Hombre
Miércoles;8;Tarde;20;27;Mujer
Miércoles;8;Tarde;20;33;Mujer
Miércoles;8;Tarde;18;25;Hombre
Miércoles;8;Tarde;19;37;Mujer
Miércoles;8;Tarde;21;25;Mujer
Miércoles;8;Tarde;16;27;Mujer
Jueves;8;Noche;3;19;Hombre
Jueves;8;Noche;3;20;Hombre
Jueves;8;Noche;3;20;Hombre
Miércoles;8;Tarde;21;33;Hombre
Jueves;8;Mañana;8;30;Mujer
Jueves;8;Mañana;10;46;Mujer
Jueves;8;Mañana;9;30;Hombre
Jueves;8;Mañana;12;55;Hombre
Jueves;8;Mañana;12;42;Hombre
Jueves;8;Mañana;11;42;Hombre
Jueves;8;Mañana;13;34;Hombre
Jueves;8;Tarde;14;37;Mujer
Jueves;8;Tarde;16;22;Hombre
Jueves;8;Tarde;16;23;Hombre
Jueves;8;Tarde;16;52;Hombre
Miércoles;8;Tarde;21;59;Hombre
Miércoles;8;Tarde;21;51;Mujer
Jueves;8;Tarde;17;40;Hombre
Jueves;8;Tarde;19;31;Mujer
Jueves;8;Tarde;19;42;Hombre
Jueves;8;Tarde;21;42;Hombre
Jueves;8;Tarde;20;31;Hombre
Viernes;8;Noche;1;26;Mujer
Viernes;8;Mañana;9;14;Hombre
Viernes;8;Mañana;8;29;Mujer
Viernes;8;Mañana;10;81;Hombre
Viernes;8;Mañana;10;45;Hombre
Viernes;8;Mañana;10;81;Hombre
Viernes;8;Mañana;10;45;Hombre
Viernes;8;Mañana;11;69;Hombre
Viernes;8;Mañana;12;6;Mujer
Viernes;8;Mañana;12;41;Hombre
Viernes;8;Tarde;14;61;Hombre
Viernes;8;Tarde;15;24;Hombre
Viernes;8;Tarde;16;43;Hombre
Viernes;8;Tarde;15;49;Hombre
Viernes;8;Tarde;18;7;Hombre
Viernes;8;Tarde;17;27;Hombre
Viernes;8;Tarde;16;54;Mujer
Viernes;8;Tarde;16;9;Mujer
Viernes;8;Tarde;16;35;Hombre
Viernes;8;Tarde;16;6;Hombre
Viernes;8;Tarde;16;48;Mujer
Viernes;8;Tarde;18;22;Hombre
Viernes;8;Tarde;21;42;Mujer
Viernes;8;Tarde;21;18;Hombre
Viernes;8;Noche;23;21;Hombre
Domingo;6;Tarde;20;26;Hombre
Domingo;6;Tarde;20;28;Hombre
Viernes;8;Tarde;20;28;Hombre
Sábado;8;Noche;2;23;Hombre
Sábado;8;Noche;2;23;Hombre
Sábado;8;Mañana;8;23;Mujer
Sábado;8;Mañana;11;34;Hombre
Sábado;8;Mañana;11;40;Hombre
Sábado;8;Mañana;11;76;Hombre
Sábado;8;Mañana;11;29;Hombre
Sábado;8;Mañana;11;87;Hombre
Sábado;8;Mañana;12;49;Hombre
Sábado;8;Tarde;14;35;Hombre
Sábado;8;Mañana;12;40;Hombre
Sábado;8;Tarde;17;29;Hombre
Sábado;8;Tarde;19;34;Hombre
Sábado;8;Mañana;13;14;Mujer
Sábado;8;Mañana;13;39;Hombre
Sábado;8;Tarde;19;54;Mujer
Sábado;8;Tarde;20;34;Mujer
Sábado;8;Tarde;21;50;Hombre
Sábado;8;Tarde;21;75;Mujer
Sábado;8;Tarde;18;26;Hombre
Domingo;8;Noche;0;39;Hombre
Domingo;8;Noche;1;24;Mujer
Domingo;8;Noche;1;29;Hombre
Domingo;8;Mañana;10;18;Hombre
Domingo;8;Tarde;14;12;Mujer
Domingo;8;Tarde;14;29;Mujer
Domingo;8;Tarde;14;36;Mujer
Domingo;8;Tarde;14;39;Mujer
Domingo;8;Tarde;14;46;Hombre
Domingo;8;Tarde;18;32;Hombre
Domingo;8;Tarde;20;48;Hombre
Domingo;8;Tarde;21;78;Mujer
Lunes;8;Noche;2;46;Hombre
Lunes;8;Noche;1;27;Mujer
Lunes;8;Noche;1;32;Hombre
Lunes;8;Mañana;8;55;Hombre
Lunes;8;Mañana;13;44;Hombre
Lunes;8;Tarde;15;47;Mujer
Lunes;8;Tarde;15;64;Mujer
Lunes;8;Tarde;15;51;Hombre
Lunes;8;Tarde;15;89;Hombre
Lunes;8;Tarde;15;44;Hombre
Lunes;8;Tarde;15;47;Hombre
Lunes;8;Tarde;15;19;Hombre
Lunes;8;Tarde;15;50;Mujer
Lunes;8;Tarde;17;39;Hombre
Lunes;8;Tarde;15;31;Mujer
Lunes;8;Tarde;19;76;Hombre
Lunes;8;Noche;22;44;Mujer
Lunes;8;Tarde;21;34;Hombre
Lunes;8;Tarde;19;32;Hombre
Lunes;8;Noche;23;52;Hombre
Martes;8;Mañana;8;35;Hombre
Miércoles;7;Tarde;19;56;Hombre
Martes;8;Mañana;8;27;Hombre
Martes;8;Mañana;12;11;Hombre
Martes;8;Mañana;12;61;Mujer
Martes;8;Mañana;13;71;Hombre
Martes;8;Tarde;14;55;Mujer
Martes;8;Tarde;14;36;Hombre
Martes;8;Tarde;15;26;Mujer
Martes;8;Tarde;15;29;Hombre
Martes;8;Tarde;15;18;Hombre
Martes;8;Tarde;17;60;Hombre
Martes;8;Tarde;16;38;Hombre
Martes;8;Tarde;16;36;Mujer
Martes;8;Tarde;20;57;Mujer
Martes;8;Tarde;17;35;Hombre
Martes;8;Tarde;18;80;Mujer
Martes;8;Noche;22;39;Hombre
Miércoles;8;Mañana;8;34;Mujer
Miércoles;8;Mañana;8;31;Hombre
Miércoles;8;Mañana;11;51;Mujer
Miércoles;8;Mañana;11;46;Hombre
Miércoles;8;Mañana;12;53;Mujer
Miércoles;8;Mañana;12;34;Hombre
Miércoles;8;Tarde;15;30;Hombre
Miércoles;8;Mañana;13;23;Mujer
Miércoles;8;Tarde;14;23;Hombre
Miércoles;8;Tarde;18;36;Hombre
Miércoles;8;Tarde;18;77;Hombre
Miércoles;8;Tarde;18;45;Hombre
Miércoles;8;Tarde;15;40;Mujer
Miércoles;8;Tarde;18;23;Mujer
Miércoles;8;Tarde;17;47;Hombre
Miércoles;8;Tarde;18;42;Hombre
Miércoles;8;Tarde;18;53;Hombre
Miércoles;8;Tarde;18;5;Hombre
Miércoles;8;Tarde;18;30;Mujer
Miércoles;8;Tarde;17;39;Hombre
Miércoles;8;Tarde;20;33;Hombre
Miércoles;8;Tarde;19;55;Hombre
Miércoles;8;Tarde;19;42;Hombre
Jueves;8;Noche;0;64;Mujer
Jueves;8;Noche;0;66;Hombre
Miércoles;8;Tarde;21;22;Mujer
Miércoles;8;Tarde;21;24;Hombre
Jueves;8;Mañana;12;46;Hombre
Jueves;8;Mañana;13;65;Hombre
Jueves;8;Mañana;13;36;Hombre
Jueves;8;Mañana;12;66;Hombre
Miércoles;8;Tarde;20;46;Mujer
Jueves;8;Mañana;13;25;Hombre
Miércoles;8;Tarde;21;34;Mujer
Jueves;8;Tarde;16;28;Hombre
Jueves;8;Tarde;17;19;Hombre
Jueves;8;Tarde;18;13;Mujer
Jueves;8;Tarde;18;35;Mujer
Jueves;8;Tarde;18;54;Mujer
Jueves;8;Tarde;18;34;Hombre
Jueves;8;Tarde;18;52;Hombre
Jueves;8;Tarde;19;22;Mujer
Jueves;8;Tarde;20;77;Mujer
Jueves;8;Noche;22;32;Hombre
Viernes;8;Noche;0;24;Hombre
Viernes;8;Noche;3;27;Hombre
Jueves;8;Tarde;21;59;Hombre
Viernes;8;Mañana;11;56;Mujer
Viernes;8;Mañana;12;58;Hombre
Viernes;8;Mañana;13;35;Hombre
Viernes;8;Tarde;16;64;Mujer
Viernes;8;Tarde;16;67;Hombre
Viernes;8;Tarde;17;77;Hombre
Viernes;8;Tarde;18;41;Hombre
Viernes;8;Tarde;17;41;Hombre
Viernes;8;Tarde;18;24;Mujer
Viernes;8;Tarde;18;30;Mujer
Viernes;8;Tarde;18;26;Hombre
Viernes;8;Tarde;18;36;Mujer
Viernes;8;Tarde;18;55;Mujer
Viernes;8;Tarde;18;29;Hombre
Viernes;8;Tarde;17;38;Hombre
Viernes;8;Tarde;17;34;Mujer
Viernes;8;Tarde;19;30;Hombre
Viernes;8;Noche;23;33;Mujer
Viernes;8;Noche;23;37;Mujer
Sábado;8;Noche;0;32;Hombre
Viernes;8;Tarde;17;31;Mujer
Viernes;8;Tarde;20;46;Hombre
Sábado;8;Mañana;9;84;Hombre
Viernes;8;Tarde;20;32;Mujer
Viernes;8;Tarde;20;44;Hombre
Sábado;8;Mañana;12;32;Mujer
Viernes;8;Noche;23;57;Mujer
Viernes;8;Noche;23;71;Hombre
Sábado;8;Tarde;14;56;Mujer
Sábado;8;Tarde;14;55;Hombre
Sábado;8;Tarde;14;30;Hombre
Sábado;8;Tarde;14;31;Hombre
Sábado;8;Tarde;16;45;Hombre
Sábado;8;Tarde;16;55;Hombre
Sábado;8;Tarde;17;64;Mujer
Sábado;8;Tarde;17;38;Mujer
Domingo;8;Noche;0;55;Hombre
Domingo;8;Noche;3;53;Hombre
Domingo;8;Noche;3;48;Hombre
Domingo;8;Mañana;8;32;Hombre
Domingo;8;Mañana;8;30;Mujer
Sábado;8;Tarde;15;21;Mujer
Domingo;8;Mañana;12;27;Hombre
Domingo;8;Mañana;13;19;Hombre
Domingo;8;Tarde;16;21;Hombre
Domingo;8;Tarde;17;30;Hombre
Domingo;8;Tarde;17;35;Hombre
Domingo;8;Tarde;19;31;Hombre
Domingo;8;Tarde;20;40;Mujer
Domingo;8;Tarde;20;48;Hombre
Domingo;8;Tarde;21;44;Hombre
Domingo;8;Tarde;20;42;Mujer
Lunes;8;Noche;2;32;Hombre
Lunes;8;Noche;2;38;Mujer
Lunes;8;Noche;2;38;Hombre
Lunes;8;Noche;2;40;Hombre
Lunes;8;Noche;2;54;Hombre
Lunes;8;Noche;2;28;Mujer
Domingo;8;Noche;23;31;Mujer
Domingo;8;Noche;23;32;Mujer
Lunes;8;Mañana;10;34;Mujer
Lunes;8;Mañana;10;74;Hombre
Lunes;8;Mañana;10;44;Hombre
Lunes;8;Mañana;11;29;Mujer
Lunes;8;Mañana;12;62;Hombre
Lunes;8;Tarde;16;24;Mujer
Lunes;8;Mañana;13;91;Mujer
Lunes;8;Tarde;19;18;Mujer
Lunes;8;Tarde;19;23;Hombre
Lunes;8;Noche;23;46;Hombre
Lunes;8;Tarde;21;77;Mujer
Martes;8;Noche;2;23;Mujer
Martes;8;Noche;2;28;Hombre
Martes;8;Mañana;11;53;Mujer
Martes;8;Mañana;13;41;Hombre
Martes;8;Tarde;14;28;Mujer
Martes;8;Tarde;15;52;Mujer
Martes;8;Mañana;13;18;Hombre
Martes;8;Mañana;13;81;Hombre
Sábado;8;Tarde;21;70;Mujer
Martes;8;Tarde;16;22;Mujer
Martes;8;Tarde;19;86;Hombre
Martes;8;Tarde;19;32;Hombre
Martes;8;Noche;22;57;Mujer
Martes;8;Noche;22;0;Hombre
Miércoles;8;Noche;3;34;Hombre
Martes;8;Noche;22;64;Mujer
Martes;8;Noche;22;35;Hombre
Miércoles;8;Mañana;6;27;Mujer
Miércoles;8;Mañana;7;82;Mujer
Miércoles;8;Mañana;9;49;Hombre
Miércoles;8;Tarde;16;42;Hombre
Miércoles;8;Tarde;17;45;Hombre
Miércoles;8;Mañana;13;64;Hombre
Miércoles;8;Tarde;18;70;Mujer
Miércoles;8;Tarde;18;50;Hombre
Miércoles;8;Tarde;18;69;Hombre
Miércoles;8;Tarde;17;40;Hombre
Miércoles;8;Tarde;18;36;Mujer
Miércoles;8;Tarde;21;15;Mujer
Miércoles;8;Tarde;21;40;Mujer
Jueves;8;Noche;1;32;Hombre
Jueves;8;Mañana;6;54;Hombre
Jueves;8;Mañana;7;67;Mujer
Jueves;8;Mañana;11;33;Mujer
Jueves;8;Mañana;13;7;Hombre
Jueves;8;Mañana;13;29;Hombre
Jueves;8;Mañana;13;27;Hombre
Jueves;8;Mañana;11;59;Hombre
Jueves;8;Tarde;15;27;Mujer
Jueves;8;Tarde;16;30;Mujer
Jueves;8;Tarde;18;4;Hombre
Jueves;8;Tarde;20;47;Hombre
Jueves;8;Tarde;18;29;Hombre
Jueves;8;Tarde;18;24;Mujer
Jueves;8;Tarde;21;45;Hombre
Jueves;8;Tarde;20;21;Mujer
Jueves;8;Tarde;21;31;Mujer
Viernes;8;Noche;3;33;Hombre
Viernes;8;Noche;5;20;Mujer
Jueves;8;Noche;23;23;Mujer
Jueves;8;Tarde;18;49;Hombre
Jueves;8;Tarde;14;0;Mujer
Jueves;8;Tarde;14;67;Mujer
Viernes;8;Mañana;8;34;Hombre
Viernes;8;Mañana;10;9;Mujer
Viernes;8;Mañana;10;32;Hombre
Viernes;8;Mañana;11;35;Mujer
Viernes;8;Mañana;11;40;Hombre
Viernes;8;Mañana;6;36;Mujer
Viernes;8;Tarde;15;43;Mujer
Viernes;8;Tarde;15;47;Hombre
Viernes;8;Tarde;16;23;Mujer
Viernes;8;Tarde;16;23;Hombre
Viernes;8;Tarde;16;42;Hombre
Viernes;8;Tarde;15;28;Mujer
Viernes;8;Tarde;16;50;Mujer
Viernes;8;Tarde;16;34;Hombre
Viernes;8;Tarde;19;19;Hombre
Viernes;8;Tarde;20;30;Hombre
Viernes;8;Tarde;20;39;Mujer
Viernes;8;Tarde;19;16;Mujer
Viernes;8;Tarde;19;14;Mujer
Viernes;8;Tarde;21;65;Hombre
Viernes;8;Tarde;17;40;Hombre
Viernes;8;Tarde;17;56;Hombre
Sábado;8;Noche;0;37;Hombre
Sábado;8;Mañana;6;30;Mujer
Sábado;8;Mañana;6;29;Hombre
Sábado;8;Noche;3;30;Hombre
Viernes;8;Tarde;16;10;Hombre
Viernes;8;Tarde;16;39;Hombre
Sábado;8;Mañana;13;48;Hombre
Sábado;8;Tarde;18;24;Mujer
Sábado;8;Tarde;18;23;Hombre
Sábado;8;Noche;22;83;Hombre
Martes;8;Noche;23;56;Mujer
Martes;8;Noche;23;57;Hombre
Domingo;8;Mañana;9;28;Hombre
Domingo;8;Tarde;16;23;Mujer
Domingo;8;Tarde;16;35;Hombre
Domingo;8;Tarde;18;54;Mujer
Domingo;8;Tarde;17;44;Mujer
Domingo;8;Tarde;17;43;Hombre
